Date,Symbol,Open,High,Low,Close,Average
2018-07-11,BTCEUR,5372.6,5460,5359.7,5459.8,5416.2
2018-07-10,BTCEUR,5660.6,5673.4,5354.2,5372.6,5516.6
2018-07-09,BTCEUR,5705.6,5781.7,5632.2,5660.6,5683.1
2018-07-08,BTCEUR,5746,5771.7,5676.7,5705.6,5725.8
2018-07-07,BTCEUR,5619.3,5793.4,5550,5746,5682.65
2018-07-06,BTCEUR,5580.7,5662,5510,5619.3,5600
2018-07-05,BTCEUR,5649,5745,5532.3,5580.7,5614.85
2018-07-04,BTCEUR,5575,5821.9,5503,5649,5612
2018-07-03,BTCEUR,5685.5,5726.8,5530.5,5575,5630.25
2018-07-02,BTCEUR,5433.4,5747.7,5382.5,5685.5,5559.45
2018-07-01,BTCEUR,5460.1,5499.9,5355,5433.4,5446.75
2018-06-30,BTCEUR,5304.1,5557.1,5299.8,5460.1,5382.1
2018-06-29,BTCEUR,5062.8,5388.9,4963.2,5304.1,5183.45
2018-06-28,BTCEUR,5304.8,5321,5037.1,5062.8,5183.8
2018-06-27,BTCEUR,5212,5335.2,5161.4,5304.8,5258.4
2018-06-26,BTCEUR,5338.9,5362.8,5195.5,5212,5275.45
2018-06-25,BTCEUR,5274.1,5430,5187,5338.9,5306.5
2018-06-24,BTCEUR,5290.8,5399.8,4953.2,5274.1,5282.45
2018-06-23,BTCEUR,5208.2,5367,5145.2,5290.8,5249.5
2018-06-22,BTCEUR,5797.6,5797.6,5105,5208.2,5502.9
2018-06-21,BTCEUR,5837.4,5875,5767.8,5797.6,5817.5
2018-06-20,BTCEUR,5830,5881,5670.7,5837.4,5833.7
2018-06-19,BTCEUR,5765.1,5930,5735,5830,5797.55
2018-06-18,BTCEUR,5552.7,5856,5509.2,5765.1,5658.9
2018-06-17,BTCEUR,5586.8,5658.7,5532.8,5552.7,5569.75
2018-06-16,BTCEUR,5515.6,5639.7,5457,5586.8,5551.2
2018-06-15,BTCEUR,5746.7,5886.5,5500,5515.6,5631.15
2018-06-14,BTCEUR,5339.3,5791.3,5321.6,5746.7,5543
2018-06-13,BTCEUR,5585,5637.3,5250,5339.3,5462.15
2018-06-12,BTCEUR,5855.3,5855.3,5500,5585,5720.15
2018-06-11,BTCEUR,5753.4,5883.6,5630.1,5855.3,5804.35
2018-06-10,BTCEUR,6376.9,6377,5653.4,5753.4,6065.15
2018-06-09,BTCEUR,6475,6525,6350,6376.9,6425.95
2018-06-08,BTCEUR,6512.7,6522.6,6415.6,6475,6493.85
2018-06-07,BTCEUR,6499.3,6578.1,6458,6512.7,6506
2018-06-06,BTCEUR,6505.3,6542.9,6367.7,6499.3,6502.3
2018-06-05,BTCEUR,6408.4,6538,6300.2,6505.3,6456.85
2018-06-04,BTCEUR,6605.4,6637.6,6359.9,6408.4,6506.9
2018-06-03,BTCEUR,6539.1,6651.6,6487.9,6605.4,6572.25
2018-06-02,BTCEUR,6435.8,6595,6380.8,6539.1,6487.45
2018-06-01,BTCEUR,6399.9,6499.9,6300.1,6435.8,6417.85
2018-05-31,BTCEUR,6335.2,6504.8,6302.5,6399.9,6367.55
2018-05-30,BTCEUR,6464.4,6549.9,6250,6335.2,6399.8
2018-05-29,BTCEUR,6105.4,6532,6066,6464.4,6284.9
2018-05-28,BTCEUR,6268,6340,6069.2,6105.4,6186.7
2018-05-27,BTCEUR,6289.7,6343,6200.2,6268,6278.85
2018-05-26,BTCEUR,6414,6554,6258.6,6289.7,6351.85
2018-05-25,BTCEUR,6472.6,6541.3,6260,6414,6443.3
2018-05-24,BTCEUR,6413.3,6609.6,6182.8,6472.6,6442.95
2018-05-23,BTCEUR,6785,6829.9,6371.9,6413.3,6599.15
2018-05-22,BTCEUR,7126.2,7128.9,6755.6,6785,6955.6
2018-05-21,BTCEUR,7235.4,7299,7060.1,7126.2,7180.8
2018-05-20,BTCEUR,6992.5,7295.1,6941,7235.4,7113.95
2018-05-19,BTCEUR,6999.3,7143.3,6940.2,6992.5,6995.9
2018-05-18,BTCEUR,6844.1,7033.2,6722.4,6999.3,6921.7
2018-05-17,BTCEUR,7065,7163.3,6767,6844.1,6954.55
2018-05-16,BTCEUR,7167.3,7183.3,6870.5,7065,7116.15
2018-05-15,BTCEUR,7264,7419.7,7114.4,7167.3,7215.65
2018-05-14,BTCEUR,7272,7433,6919.8,7264,7268
2018-05-13,BTCEUR,7093,7342.1,6968.8,7272,7182.5
2018-05-12,BTCEUR,7035,7239.6,6881,7093,7064
2018-05-11,BTCEUR,7570,7570.4,6974.7,7035,7302.5
2018-05-10,BTCEUR,7846.8,7911.2,7550.2,7570,7708.4
2018-05-09,BTCEUR,7730.5,7899,7575,7846.8,7788.65
2018-05-08,BTCEUR,7852,7929.8,7584.3,7730.5,7791.25
2018-05-07,BTCEUR,8016.8,8026.2,7702,7852,7934.4
2018-05-06,BTCEUR,8183.4,8252.2,7775,8016.8,8100.1
2018-05-05,BTCEUR,8070,8311.4,8050,8183.4,8126.7
2018-05-04,BTCEUR,8098,8160,7907,8070,8084
2018-05-03,BTCEUR,7695.6,8171.7,7625.3,8098,7896.8
2018-05-02,BTCEUR,7541,7736.2,7477,7695.6,7618.3
2018-05-01,BTCEUR,7640.6,7643.5,7331,7541,7590.8
2018-04-30,BTCEUR,7749,7779,7520.4,7640.6,7694.8
2018-04-29,BTCEUR,7690.7,7844,7576,7749,7719.85
2018-04-28,BTCEUR,7360.5,7789,7314,7690.7,7525.6
2018-04-27,BTCEUR,7650.8,7773.4,7340.9,7360.5,7505.65
2018-04-26,BTCEUR,7271.3,7662.4,7093,7650.8,7461.05
2018-04-25,BTCEUR,7893.7,7980.3,7119.6,7271.3,7582.5
2018-04-24,BTCEUR,7316.7,7950,7310.7,7893.7,7605.2
2018-04-23,BTCEUR,7170.9,7355,7150.9,7316.7,7243.8
2018-04-22,BTCEUR,7268.4,7389.7,7051,7170.9,7219.65
2018-04-21,BTCEUR,7226.8,7381.9,7015,7268.4,7247.6
2018-04-20,BTCEUR,6724,7268,6676,7226.8,6975.4
2018-04-19,BTCEUR,6597.5,6743.1,6535.1,6724,6660.75
2018-04-18,BTCEUR,6390.5,6659.8,6365.9,6597.5,6494
2018-04-17,BTCEUR,6503.7,6601,6326.4,6390.5,6447.1
2018-04-16,BTCEUR,6780,6823,6375.8,6503.7,6641.85
2018-04-15,BTCEUR,6502.5,6833,6502.5,6780,6641.25
2018-04-14,BTCEUR,6388,6625,6351,6502.5,6445.25
2018-04-13,BTCEUR,6423.1,6687.8,6287.1,6388,6405.55
2018-04-12,BTCEUR,5603.8,6499.9,5475,6423.1,6013.45
2018-04-11,BTCEUR,5526.8,5637.6,5505,5603.8,5565.3
2018-04-10,BTCEUR,5500,5569.9,5405.3,5526.8,5513.4
2018-04-09,BTCEUR,5714.6,5849,5375,5500,5607.3
2018-04-08,BTCEUR,5608.2,5789.8,5589,5714.6,5661.4
2018-04-07,BTCEUR,5394.1,5729.5,5381.4,5608.2,5501.15
2018-04-06,BTCEUR,5520.7,5600.7,5303,5394.1,5457.4
2018-04-05,BTCEUR,5528.2,5668.2,5338.8,5520.7,5524.45
2018-04-04,BTCEUR,6049,6055.4,5450,5528.2,5788.6
2018-04-03,BTCEUR,5733.7,6773.9,5710,6049,5891.35
2018-04-02,BTCEUR,5523.9,5774.2,5379,5733.7,5628.8
2018-04-01,BTCEUR,5615,5704.4,5250,5523.9,5569.45
2018-03-31,BTCEUR,5528,5842,5503.9,5615,5571.5
2018-03-30,BTCEUR,5741,5915,5250,5528,5634.5
2018-03-29,BTCEUR,6440.7,6467.5,5611,5741,6090.85
2018-03-28,BTCEUR,6305.5,6562.1,6247.6,6440.7,6373.1
2018-03-27,BTCEUR,6548.9,6618.6,6227,6305.5,6427.2
2018-03-26,BTCEUR,6868.1,6899.7,6325,6548.9,6708.5
2018-03-25,BTCEUR,6924,7074.7,6805,6868.1,6896.05
2018-03-24,BTCEUR,7245.1,7322,6880,6924,7084.55
2018-03-23,BTCEUR,7089.3,7247,6719,7245.1,7167.2
2018-03-22,BTCEUR,7213.2,7364.7,6901,7089.3,7151.25
2018-03-21,BTCEUR,7295.5,7495,7154.1,7213.2,7254.35
2018-03-20,BTCEUR,6969.9,7428.2,6743.3,7295.5,7132.7
2018-03-19,BTCEUR,6680.5,7111.4,6535.2,6969.9,6825.2
2018-03-18,BTCEUR,6390.8,6770,5931,6680.5,6535.65
2018-03-17,BTCEUR,6727,6876.1,6271.9,6390.8,6558.9
2018-03-16,BTCEUR,6732,7025.2,6441.6,6727,6729.5
2018-03-15,BTCEUR,6624,6850,6220,6732,6678
2018-03-14,BTCEUR,7406.3,7583.2,6415,6624,7015.15
2018-03-13,BTCEUR,7407.4,7698.4,7136,7406.3,7406.85
2018-03-12,BTCEUR,7743.3,8062,7103.6,7407.4,7575.35
2018-03-11,BTCEUR,7139.7,7911.4,6820,7743.3,7441.5
2018-03-10,BTCEUR,7520,7771.9,7070.1,7139.7,7329.85
2018-03-09,BTCEUR,7549.1,7642.6,6800.7,7520,7534.55
2018-03-08,BTCEUR,8030.9,8255.7,7371.6,7549.1,7790
2018-03-07,BTCEUR,8625,8788.1,7620,8030.9,8327.95
2018-03-06,BTCEUR,9259.9,9259.9,8500,8625,8942.45
2018-03-05,BTCEUR,9283.4,9449.9,9062.8,9259.9,9271.65
2018-03-04,BTCEUR,9222.3,9295,8930,9283.4,9252.85
2018-03-03,BTCEUR,8940.9,9297,8925.6,9222.3,9081.6
2018-03-02,BTCEUR,8853.8,9079,8750,8940.9,8897.35
2018-03-01,BTCEUR,8430,8997,8350.2,8853.8,8641.9
2018-02-28,BTCEUR,8609,9035.1,8409.1,8430,8519.5
2018-02-27,BTCEUR,8362.6,8839.3,8217,8609,8485.8
2018-02-26,BTCEUR,7777.7,8500,7624,8362.6,8070.15
2018-02-25,BTCEUR,7879.7,8040.7,7563.9,7777.7,7828.7
2018-02-24,BTCEUR,8253,8563,7605,7879.7,8066.35
2018-02-23,BTCEUR,7977.8,8500,7761.8,8253,8115.4
2018-02-22,BTCEUR,8515,8963,7861.5,7977.8,8246.4
2018-02-21,BTCEUR,9119.8,9180,8315,8515,8817.4
2018-02-20,BTCEUR,9017.7,9580,9009.1,9119.8,9068.75
2018-02-19,BTCEUR,8420.7,9079.9,8364,9017.7,8719.2
2018-02-18,BTCEUR,8965,9150,8237.9,8420.7,8692.85
2018-02-17,BTCEUR,8192.4,8999,8119.9,8965,8578.7
2018-02-16,BTCEUR,8056.6,8250,7800,8192.4,8124.5
2018-02-15,BTCEUR,7625.8,8197.8,7522.1,8056.6,7841.2
2018-02-14,BTCEUR,6910,7649.6,6910,7625.8,7267.9
2018-02-13,BTCEUR,7240.6,7277.3,6820,6910,7075.3
2018-02-12,BTCEUR,6596.8,7300,6587,7240.6,6918.7
2018-02-11,BTCEUR,6992,6992,6416.4,6596.8,6794.4
2018-02-10,BTCEUR,7079.4,7433.8,6600,6992,7035.7
2018-02-09,BTCEUR,6750.8,7165.7,6360,7079.4,6915.1
2018-02-08,BTCEUR,6168.6,7100,6150,6750.8,6459.7
2018-02-07,BTCEUR,6197.8,7035,5782.5,6168.6,6183.2
2018-02-06,BTCEUR,5436.2,6457,4700,6197.8,5817
2018-02-05,BTCEUR,6518,6709,5261,5436.2,5977.1
2018-02-04,BTCEUR,7436.9,7543.8,6176,6518,6977.45
2018-02-03,BTCEUR,7088.7,7653.9,6525.2,7436.9,7262.8
2018-02-02,BTCEUR,7163.1,7399,6001,7088.7,7125.9
2018-02-01,BTCEUR,8147.8,8184.6,6760,7163.1,7655.45
2018-01-31,BTCEUR,8075,8305.6,7737,8147.8,8111.4
2018-01-30,BTCEUR,9020.2,9061.1,7900,8075,8547.6
2018-01-29,BTCEUR,9377.2,9438.5,8920,9020.2,9198.7
2018-01-28,BTCEUR,9172.2,9550,9117.8,9377.2,9274.7
2018-01-27,BTCEUR,8964.1,9334.2,8763.1,9172.2,9068.15
2018-01-26,BTCEUR,9005.7,9360,8400,8964.1,8984.9
2018-01-25,BTCEUR,9225,9460,8850,9005.7,9115.35
2018-01-24,BTCEUR,8833.7,9379.7,8510.1,9225,9029.35
2018-01-23,BTCEUR,8861.3,9357.2,8166.1,8833.7,8847.5
2018-01-22,BTCEUR,9540.2,9855,8200.9,8861.3,9200.75
2018-01-21,BTCEUR,10511.9,10521.9,9200.1,9540.2,10026.05
2018-01-20,BTCEUR,9574,10735,9537.8,10511.9,10042.95
2018-01-19,BTCEUR,9360.1,9999,9127,9574,9467.05
2018-01-18,BTCEUR,9250,10140,8901.1,9360.1,9305.05
2018-01-17,BTCEUR,9370,9800,7506.1,9250,9310
2018-01-16,BTCEUR,11150,11934.7,8227.1,9370,10260
2018-01-15,BTCEUR,11297.9,11932.5,11067,11150,11223.95
2018-01-14,BTCEUR,11764.8,12617,6256.2,11297.9,11531.35
2018-01-13,BTCEUR,11407.2,11407.2,11407.2,11407.2,11407.2
2018-01-12,BTCEUR,11407.2,11407.2,11407.2,11407.2,11407.2
2018-01-11,BTCEUR,12399,12426.1,11001,11407.2,11903.1
2018-01-10,BTCEUR,12072.9,12400,11200,12399,12235.95
2018-01-09,BTCEUR,12648.7,12768.6,11961.8,12072.9,12360.8
2018-01-08,BTCEUR,13237.2,13287.3,12000,12648.7,12942.95
2018-01-07,BTCEUR,14184,14199.7,13039.8,13237.2,13710.6
2018-01-06,BTCEUR,14297.6,14333.8,13501,14184,14240.8
2018-01-05,BTCEUR,12750.4,14480,12412.1,14297.6,13524
2018-01-04,BTCEUR,12660,12819.2,12000,12750.4,12705.2
2018-01-03,BTCEUR,12299.8,12887,12290,12660,12479.9
2018-01-02,BTCEUR,11350,12746,10905,12299.8,11824.9
2018-01-01,BTCEUR,11993.6,11995.2,11090,11350,11671.8
2017-12-31,BTCEUR,10654.4,12180,10520.6,11993.6,11324
2017-12-30,BTCEUR,12258.8,12311.6,10438.2,10654.4,11456.6
2017-12-29,BTCEUR,12290,12689.6,11989,12258.8,12274.4
2017-12-28,BTCEUR,13010,13100,11721.8,12290,12650
2017-12-27,BTCEUR,13161.9,13596,12276,13010,13085.95
2017-12-26,BTCEUR,11685.8,13490,11527,13161.9,12423.85
2017-12-25,BTCEUR,11775,12298,11184.8,11685.8,11730.4
2017-12-24,BTCEUR,12339,12405.7,10500,11775,12057
2017-12-23,BTCEUR,11615.9,13173.9,11450,12339,11977.45
2017-12-22,BTCEUR,12587.5,12829.2,8926,11615.9,12101.7
2017-12-21,BTCEUR,13898.5,14554.9,11100,12587.5,13243
2017-12-20,BTCEUR,14994.2,15284,13329,13898.5,14446.35
2017-12-19,BTCEUR,15767.2,15800.1,14466,14994.2,15380.7
2017-12-18,BTCEUR,15601,15866,14980,15767.2,15684.1
2017-12-17,BTCEUR,16135.6,16323,15284,15601,15868.3
2017-12-16,BTCEUR,14660,16310.4,14503.1,16135.6,15397.8
2017-12-15,BTCEUR,13661.5,14977,13615,14660,14160.75
2017-12-14,BTCEUR,13250.1,13750,13000,13661.5,13455.8
2017-12-13,BTCEUR,13770,14050,13090,13250.1,13510.05
2017-12-12,BTCEUR,13651.5,14250.1,13161.5,13770,13710.75
2017-12-11,BTCEUR,12300,14372.7,12300,13651.5,12975.75
2017-12-10,BTCEUR,12215.4,12974,10775,12300,12257.7
2017-12-09,BTCEUR,13297.9,13400,10950,12215.4,12756.65
2017-12-08,BTCEUR,13760.1,14238.8,11901.3,13297.9,13529
2017-12-07,BTCEUR,11450,13779,11260,13760.1,12605.05
2017-12-06,BTCEUR,9900.3,11748.8,9201.17,11450,10675.15
2017-12-05,BTCEUR,9675,9990,9201.9,9900.3,9787.65
2017-12-04,BTCEUR,9311,9677,9202.3,9675,9493
2017-12-03,BTCEUR,9175.3,9687.7,8955,9311,9243.15
2017-12-02,BTCEUR,9149.5,9375,8922.3,9175.3,9162.4
2017-12-01,BTCEUR,8462,9225,8100,9149.5,8805.75
2017-11-30,BTCEUR,8383.1,9063.7,7710.9,8462,8422.55
2017-11-29,BTCEUR,8309.1,9494,7766.7,8383.1,8346.1
2017-11-28,BTCEUR,8074.5,8397,8011,8309.1,8191.8
2017-11-27,BTCEUR,7594,8084.8,7571.4,8074.5,7834.25
2017-11-26,BTCEUR,7240,7755.8,7240,7594,7417
2017-11-25,BTCEUR,6899.3,7248.5,6838.6,7240,7069.65
2017-11-24,BTCEUR,6775,7030,6670,6899.3,6837.15
2017-11-23,BTCEUR,6977.5,7011,6770,6775,6876.25
2017-11-22,BTCEUR,6890.8,7085,6890,6977.5,6934.15
2017-11-21,BTCEUR,6944.8,7115,6710,6890.8,6917.8
2017-11-20,BTCEUR,6772.2,6990,6710,6944.8,6858.5
2017-11-19,BTCEUR,6579.8,6799,6450,6772.2,6676
2017-11-18,BTCEUR,6551,6644.9,6320.2,6579.8,6565.4
2017-11-17,BTCEUR,6642,6799,6475,6551,6596.5
2017-11-16,BTCEUR,6214.9,6700,6100,6642,6428.45
2017-11-15,BTCEUR,5682,6240,5680.1,6214.9,5948.45
2017-11-14,BTCEUR,5629.1,5797.3,5581.1,5682,5655.55
2017-11-13,BTCEUR,5000,5838,4923.5,5629.1,5314.55
2017-11-12,BTCEUR,5359.6,5532.1,4650,5000,5179.8
2017-11-11,BTCEUR,5602.1,5800,4940,5359.6,5480.85
2017-11-10,BTCEUR,6173,6338,5410,5602.1,5887.55
2017-11-09,BTCEUR,6452.7,6466,6000,6173,6312.85
2017-11-08,BTCEUR,6122.8,6699.7,6070.1,6452.7,6287.75
2017-11-07,BTCEUR,6000,6280,5990.4,6122.8,6061.4
2017-11-06,BTCEUR,6352.5,6432,5905,6000,6176.25
2017-11-05,BTCEUR,6323.4,6539.2,6265.6,6352.5,6337.95
2017-11-04,BTCEUR,6161.9,6401,6016.1,6323.4,6242.65
2017-11-03,BTCEUR,6010.5,6371,5922.1,6161.9,6086.2
2017-11-02,BTCEUR,5799.9,6310,5796.7,6010.5,5905.2
2017-11-01,BTCEUR,5535,5930,5450,5799.9,5667.45
2017-10-31,BTCEUR,5255.4,5550,5228.3,5535,5395.2
2017-10-30,BTCEUR,5275,5335.9,5190,5255.4,5265.2
2017-10-29,BTCEUR,4940.1,5305,4901.1,5275,5107.55
2017-10-28,BTCEUR,4988.8,5064.4,4891,4940.1,4964.45
2017-10-27,BTCEUR,5050.9,5119.9,4945,4988.8,5019.85
2017-10-26,BTCEUR,4876.8,5099.5,4815.7,5050.9,4963.85
2017-10-25,BTCEUR,4699.2,4883.7,4600,4876.8,4788
2017-10-24,BTCEUR,5007.3,5010.7,4651.5,4699.2,4853.25
2017-10-23,BTCEUR,5088.4,5149,4869,5007.3,5047.85
2017-10-22,BTCEUR,4955.1,4955.1,4955.1,4955.1,4955.1
2017-10-21,BTCEUR,4955.1,4955.1,4955.1,4955.1,4955.1
2017-10-20,BTCEUR,4806.8,4994,4761.4,4955.1,4880.95
2017-10-19,BTCEUR,4750,4838,4696,4806.8,4778.4
2017-10-18,BTCEUR,4754.1,4759.9,4390.4,4750,4752.05
2017-10-17,BTCEUR,4849.9,4849.9,4710,4754.1,4802
2017-10-16,BTCEUR,4770,4865,4700.5,4849.9,4809.95
2017-10-15,BTCEUR,4879.9,4899,4575.9,4770,4824.95
2017-10-14,BTCEUR,4730,4880,4674,4879.9,4804.95
2017-10-13,BTCEUR,4534.5,4854.36,4490.5,4730,4632.25
2017-10-12,BTCEUR,4056.9,4537,4050.1,4534.5,4295.7
2017-10-11,BTCEUR,4012,4100,3980.2,4056.9,4034.45
2017-10-10,BTCEUR,4040,4145,3982.2,4012,4026
2017-10-09,BTCEUR,3876.4,4120,3856.3,4040,3958.2
2017-10-08,BTCEUR,3769.3,3889.9,3747.7,3876.4,3822.85
2017-10-07,BTCEUR,3705.5,3785,3670,3769.3,3737.4
2017-10-06,BTCEUR,3679,3770,3668.1,3705.5,3692.25
2017-10-05,BTCEUR,3594.9,3721.2,3533.1,3679,3636.95
2017-10-04,BTCEUR,3670,3691.6,3556.6,3594.9,3632.45
2017-10-03,BTCEUR,3728.6,3764,3601.2,3670,3699.3
2017-10-02,BTCEUR,3688.9,3789,3688,3728.6,3708.75
2017-10-01,BTCEUR,3659,3688.9,3571.8,3688.9,3673.95
2017-09-30,BTCEUR,3502.7,3675,3500,3659,3580.85
2017-09-29,BTCEUR,3538.5,3567,3406,3502.7,3520.6
2017-09-28,BTCEUR,3565,3625.9,3487.2,3538.5,3551.75
2017-09-27,BTCEUR,3276.6,3588.5,3265,3565,3420.8
2017-09-26,BTCEUR,3310,3369.9,3246,3276.6,3293.3
2017-09-25,BTCEUR,3082.7,3360,3082.6,3310,3196.35
2017-09-24,BTCEUR,3176,3177.2,3056.3,3082.7,3129.35
2017-09-23,BTCEUR,3048.3,3205.2,3011,3176,3112.15
2017-09-22,BTCEUR,3037,3150,2944.9,3048.3,3042.65
2017-09-21,BTCEUR,3240,3295.4,3001,3037,3138.5
2017-09-20,BTCEUR,3267.6,3370.9,3207,3240,3253.8
2017-09-19,BTCEUR,3453.8,3468,3210,3267.6,3360.7
2017-09-18,BTCEUR,3113.6,3470,3113,3453.8,3283.7
2017-09-17,BTCEUR,3127.1,3207.9,2925,3113.6,3120.35
2017-09-16,BTCEUR,3161.9,3300,3000.1,3127.1,3144.5
2017-09-15,BTCEUR,2742.8,3248.9,2491.69,3161.9,2952.35
2017-09-14,BTCEUR,3240.9,3291.4,2712.17,2742.8,2991.85
2017-09-13,BTCEUR,3490,3495,3128.5,3240.9,3365.45
2017-09-12,BTCEUR,3552.6,3700,3465,3490,3521.3
2017-09-11,BTCEUR,3581.1,3685.3,3501,3552.6,3566.85
2017-09-10,BTCEUR,3629.2,3664.9,3420,3581.1,3605.15
2017-09-09,BTCEUR,3664.1,3734.7,3520,3629.2,3646.65
2017-09-08,BTCEUR,3865.5,3906,3496,3664.1,3764.8
2017-09-07,BTCEUR,3903.9,3939.9,3811,3865.5,3884.7
2017-09-06,BTCEUR,3778.15,3948,3762.5,3903.9,3841.025
2017-09-05,BTCEUR,3663.82,3830,3498.19,3778.15,3720.985
2017-09-04,BTCEUR,3926.66,3939,3463.1,3663.82,3795.24
2017-09-03,BTCEUR,3894.7,4012.16,3748,3926.66,3910.68
2017-09-02,BTCEUR,4139.9,4173.85,3815.1,3894.7,4017.3
2017-09-01,BTCEUR,3980.02,4155,3946.46,4139.9,4059.96
2017-08-31,BTCEUR,3833.1,3999.53,3828.61,3980.02,3906.56
2017-08-30,BTCEUR,3809.89,3869,3750,3833.1,3821.495
2017-08-29,BTCEUR,3667.23,3870,3618.71,3809.89,3738.56
2017-08-28,BTCEUR,3637.6,3673,3515.23,3667.23,3652.415
2017-08-27,BTCEUR,3653.09,3694.69,3628,3637.6,3645.345
2017-08-26,BTCEUR,3678.05,3695.34,3269.1,3653.09,3665.57
2017-08-25,BTCEUR,3693.59,3775,3621.53,3678.05,3685.82
2017-08-24,BTCEUR,3546,3712,3504.69,3693.59,3619.795
2017-08-23,BTCEUR,3497.5,3664,3480,3546,3521.75
2017-08-22,BTCEUR,3398.11,3573.8,3080,3497.5,3447.805
2017-08-21,BTCEUR,3479.74,3518.8,3385.01,3398.11,3438.925
2017-08-20,BTCEUR,3550.81,3569.99,3431.2,3479.74,3515.275
2017-08-19,BTCEUR,3530.01,3699,3366.9,3550.81,3540.41
2017-08-18,BTCEUR,3636.98,3721,3365.87,3530.01,3583.495
2017-08-17,BTCEUR,3740,3848.96,3603.22,3636.98,3688.49
2017-08-16,BTCEUR,3543.04,3752.25,3359,3740,3641.52
2017-08-15,BTCEUR,3684,3752.27,3250,3543.04,3613.52
2017-08-14,BTCEUR,3468.88,3736.55,3400,3684,3576.44
2017-08-13,BTCEUR,3294.98,3582.9,3237,3468.88,3381.93
2017-08-12,BTCEUR,3118.38,3337.91,3060.01,3294.98,3206.68
2017-08-11,BTCEUR,2916.82,3153.68,2908.32,3118.38,3017.6
2017-08-10,BTCEUR,2872.67,2968.13,2850.87,2916.82,2894.745
2017-08-09,BTCEUR,2927.8,2937.18,2785,2872.67,2900.235
2017-08-08,BTCEUR,2876.34,2966.92,2857,2927.8,2902.07
2017-08-07,BTCEUR,2741.13,2889.71,2717,2876.34,2808.735
2017-08-06,BTCEUR,2762.4,2786.91,2671.99,2741.13,2751.765
2017-08-05,BTCEUR,2428.33,2794.56,2424.92,2762.4,2595.365
2017-08-04,BTCEUR,2376,2442.47,2351.2,2428.33,2402.165
2017-08-03,BTCEUR,2277.74,2384.65,2277.74,2376,2326.87
2017-08-02,BTCEUR,2328.78,2336,2248.82,2277.74,2303.26
2017-08-01,BTCEUR,2469.75,2500,2221.64,2328.78,2399.265
2017-07-31,BTCEUR,2380,2487,2350,2469.75,2424.875
2017-07-30,BTCEUR,2332.27,2382.32,2305,2380,2356.135
2017-07-29,BTCEUR,2383.39,2391.79,2300.58,2332.27,2357.83
2017-07-28,BTCEUR,2296,2413.7,2289.13,2383.39,2339.695
2017-07-27,BTCEUR,2184.99,2315,2167,2296,2240.495
2017-07-26,BTCEUR,2216,2243.92,2116.04,2184.99,2200.495
2017-07-25,BTCEUR,2387.49,2394,2126.11,2216,2301.745
2017-07-24,BTCEUR,2365.7,2410,2326,2387.49,2376.595
2017-07-23,BTCEUR,2426.02,2438.99,2300.61,2365.7,2395.86
2017-07-22,BTCEUR,2296.8,2466.96,2279.13,2426.02,2361.41
2017-07-21,BTCEUR,2435,2442.47,2251.27,2296.8,2365.9
2017-07-20,BTCEUR,1964.02,2490,1963.41,2435,2199.51
2017-07-19,BTCEUR,2011,2089.9,1932.08,1964.02,1987.51
2017-07-18,BTCEUR,1932.08,2092.58,1875.12,2011,1971.54
2017-07-17,BTCEUR,1670.67,1937.95,1669.33,1932.08,1801.375
2017-07-16,BTCEUR,1722.68,1781,1610,1670.67,1696.675
2017-07-15,BTCEUR,1938.35,1941.09,1720,1722.68,1830.515
2017-07-14,BTCEUR,2051.01,2061.5,1875.12,1938.35,1994.68
2017-07-13,BTCEUR,2087.72,2113.54,2030.93,2051.01,2069.365
2017-07-12,BTCEUR,2019.2,2117,1971.01,2087.72,2053.46
2017-07-11,BTCEUR,2048.31,2105.91,1973.82,2019.2,2033.755
2017-07-10,BTCEUR,2201.26,2211.06,2001.04,2048.31,2124.785
2017-07-09,BTCEUR,2242,2249.99,2201.25,2201.26,2221.63
2017-07-08,BTCEUR,2200.29,2246.83,2176,2242,2221.145
2017-07-07,BTCEUR,2284.69,2288.26,2177.09,2200.29,2242.49
2017-07-06,BTCEUR,2294.35,2301.28,2267.67,2284.69,2289.52
2017-07-05,BTCEUR,2291.02,2309,2226.19,2294.35,2292.685
2017-07-04,BTCEUR,2250.01,2323.64,2245.24,2291.02,2270.515
2017-07-03,BTCEUR,2198.83,2277.74,2167.37,2250.01,2224.42
2017-07-02,BTCEUR,2103,2218.88,2070,2198.83,2150.915
2017-07-01,BTCEUR,2142.92,2180,2075,2103,2122.96
2017-06-30,BTCEUR,2213.2,2237.99,2125,2142.92,2178.06
2017-06-29,BTCEUR,2244.46,2265,2187.13,2213.2,2228.83
2017-06-28,BTCEUR,2220,2277,2146.2,2244.46,2232.23
2017-06-27,BTCEUR,2135.23,2220,2000.72,2220,2177.615
2017-06-26,BTCEUR,2216.73,2258.87,1970,2135.23,2175.98
2017-06-25,BTCEUR,2282.41,2339,2145.42,2216.73,2249.57
2017-06-24,BTCEUR,2397.82,2425.59,2233,2282.41,2340.115
2017-06-23,BTCEUR,2392.95,2438,2382.32,2397.82,2395.385
2017-06-22,BTCEUR,2361,2430.32,2323.64,2392.95,2376.975
2017-06-21,BTCEUR,2438.57,2479,2327,2361,2399.785
2017-06-20,BTCEUR,2285.81,2485,2285.81,2438.57,2362.19
2017-06-19,BTCEUR,2226,2305.5,2202,2285.81,2255.905
